session_key,driver_number,compound,stint_length,bias_applied,mae,rmse,total_delta,confidence
9839,43,HARD,25,0.8013999999999942,0.7693599999999998,3.8467999999999987,19.233999999999924,61.53200000000001
9839,43,MEDIUM,17,1.2839411764705881,1.2084117647058827,4.98240934512139,20.54300000000012,58.91399999999999
9839,44,SOFT,7,2.7142857142857144,2.326571428571429,6.155529407428275,16.285999999999945,67.428
9839,44,HARD,23,0.8241304347826055,0.7883043478260869,3.7805748412688223,18.130999999999858,63.738
9839,44,MEDIUM,27,0.7400370370370453,0.7126296296296296,3.7029321764925296,19.240999999999985,61.518
9839,55,MEDIUM,17,1.0878823529411714,1.023882352941176,4.2215750893824096,17.40599999999995,65.18800000000002
9839,55,HARD,40,0.5225000000000023,0.5094249999999999,3.2218865940625525,20.377000000000407,59.24600000000001
9839,63,MEDIUM,13,1.3702307692307596,1.2648461538461537,4.560467663265721,16.44300000000021,67.114
9839,63,HARD,44,0.4698409090909143,0.4818863636363637,3.1964725195411616,21.202999999999975,57.593999999999994
9839,81,HARD,40,0.4703750000000014,0.45859999999999984,2.9004410699064365,18.34400000000005,63.31200000000001
9839,81,MEDIUM,17,1.3096470588235234,1.2325882352941182,5.082091487011323,20.95399999999995,58.091999999999985
9839,87,MEDIUM,13,1.5232307692307796,1.4060769230769228,5.06968244340048,18.278999999999996,63.44200000000001
9839,87,HARD,44,0.4524545454545639,0.44218181818181823,2.9331023600524846,19.455999999999676,61.087999999999994
9845,1,HARD,18,1.4485000000000179,1.3680555555555556,5.804168162239578,24.625,50.75
9845,4,HARD,18,1.417055555555559,1.3383333333333336,5.678067452927977,24.089999999999918,51.81999999999999
9845,5,HARD,18,1.3746666666666618,1.2982777777777779,5.50812612318281,23.368999999999915,53.262
9845,6,HARD,18,1.3994444444444474,1.321722222222223,5.60759247706972,23.79099999999994,52.41799999999998
9845,10,SOFT,18,1.5872222222222314,1.4990555555555558,6.359954092252205,26.982999999999947,46.03399999999999
9845,12,HARD,18,1.4828888888888894,1.4005,5.941818282310559,25.20900000000006,49.581999999999994
9845,14,HARD,18,1.4031111111111032,1.3251111111111114,5.6219703149538445,23.85200000000009,52.29599999999999
9845,16,HARD,18,1.3773888888888957,1.3008888888888888,5.519204129421398,23.416000000000167,53.168000000000006
9845,18,MEDIUM,12,1.7209166666666722,1.5775833333333331,5.464908973014402,18.93100000000004,62.138000000000005
9845,18,SOFT,6,4.881499999999979,4.0680000000000005,9.964524273641969,24.408000000000015,51.184
9845,22,HARD,18,1.4498333333333322,1.369277777777778,5.809353611968281,24.647000000000162,50.70599999999999
9845,23,HARD,18,1.3848888888888824,1.307944444444444,5.549138316491628,23.542999999999893,52.914000000000016
9845,27,MEDIUM,18,1.3266111111111185,1.2529444444444442,5.315793078700068,22.55300000000011,54.894000000000005
9845,30,MEDIUM,18,1.4641666666666677,1.382833333333333,5.866864963504782,24.891000000000076,50.21800000000002
9845,31,MEDIUM,18,1.3943333333333436,1.3168888888888886,5.587086380415306,23.70399999999995,52.59200000000001
9845,43,MEDIUM,16,1.0268124999999912,0.9626250000000001,3.8505000000000003,15.401999999999816,69.196
9845,44,MEDIUM,18,1.1918888888888988,1.1256666666666666,4.775799200133942,20.261999999999944,59.476
9845,55,MEDIUM,18,1.41883333333332,1.3400000000000003,5.6851385207398435,24.12000000000012,51.75999999999999
9845,63,MEDIUM,18,1.3599444444444468,1.2843888888888888,5.4492005580839304,23.118999999999915,53.762
9845,81,MEDIUM,18,1.42816666666666,1.348833333333333,5.7226151801427285,24.278999999999996,51.44200000000001
9845,87,MEDIUM,18,1.3917222222222183,1.3143888888888893,5.576479778697511,23.659000000000106,52.68199999999999
9850,1,MEDIUM,31,0.9005161290322634,0.8714838709677422,4.852216839555352,27.016000000000076,45.96799999999999
9850,1,HARD,25,1.2391599999999925,1.1895599999999995,5.947799999999998,29.739000000000033,40.52200000000003
9850,4,MEDIUM,43,0.5347674418604625,0.5223255813953487,3.4251178896703,22.460000000000036,55.08000000000001
9850,4,HARD,13,2.0786153846153796,1.9186923076923075,6.917943497222944,24.942999999999984,50.114000000000004
9850,5,MEDIUM,31,0.7126129032258031,0.6896451612903223,3.8397817520304187,21.378999999999905,57.24200000000002
9850,5,SOFT,25,1.0547999999999957,1.0126400000000002,5.0632,25.31600000000026,49.36799999999999
9850,6,MEDIUM,31,0.7462580645161588,0.7221935483870965,4.021003501775435,22.38799999999992,55.22400000000002
9850,6,HARD,23,-2.0165652173912982,1.9289130434782606,9.250741979642122,-44.36500000000001,11.27000000000001
9850,10,MEDIUM,6,-5.6544999999999845,4.711999999999999,11.541995667994332,-28.272000000000048,43.45600000000002
9850,10,HARD,25,0.5896000000000094,0.5660400000000004,2.8302000000000023,14.151000000000295,71.69799999999998
