meeting_key,session_key,driver_number,lap_number,date_start,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,st_speed,i1_speed,i2_speed,segments_sector_1,segments_sector_2,segments_sector_3,is_pit_out_lap,tire_compound,laps_on_tire
1273,9869,55,4,2025-11-09T17:08:24.646000+00:00,107.743,27.324,58.183,22.236,276.0,179.0,210.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,3.0
1273,9869,55,5,2025-11-09T17:10:12.501000+00:00,112.415,29.805,53.497,29.113,255.0,255.0,194.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,4.0
1273,9869,55,6,2025-11-09T17:12:04.898000+00:00,78.464,20.717,40.498,17.249,289.0,318.0,245.0,"[None, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",False,SOFT,5.0
1273,9869,55,7,2025-11-09T17:13:23.196000+00:00,104.397,33.512,45.916,24.969,300.0,190.0,164.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,6.0
1273,9869,55,8,2025-11-09T17:15:07.648000+00:00,98.479,27.444,52.123,18.912,170.0,260.0,206.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,7.0
1273,9869,55,9,2025-11-09T17:16:46.185000+00:00,74.985,19.082,39.005,16.898,311.0,329.0,252.0,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2049]","[2049, 2048, 2048, 2049, 2049, 2049]",False,SOFT,8.0
1273,9869,55,10,2025-11-09T17:18:01.083000+00:00,74.897,19.018,38.969,16.91,303.0,328.0,252.0,"[2049, 2048, 2048, 2049, 2048, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048]",False,SOFT,9.0
1273,9869,55,11,2025-11-09T17:19:16.133000+00:00,74.938,19.016,38.936,16.986,328.0,322.0,248.0,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",False,SOFT,10.0
1273,9869,55,12,2025-11-09T17:20:30.934000+00:00,75.34,19.05,39.243,17.047,323.0,323.0,247.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",False,SOFT,11.0
1273,9869,55,13,2025-11-09T17:21:46.380000+00:00,76.07,19.08,39.83,17.16,321.0,326.0,248.0,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,12.0
1273,9869,55,14,2025-11-09T17:23:02.488000+00:00,76.225,19.348,39.722,17.155,315.0,323.0,247.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,13.0
1273,9869,55,15,2025-11-09T17:24:18.700000+00:00,76.055,19.072,39.74,17.243,326.0,,246.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,14.0
1273,9869,55,16,2025-11-09T17:25:34.749000+00:00,76.123,19.207,39.67,17.246,327.0,322.0,249.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,SOFT,15.0
1273,9869,55,17,2025-11-09T17:26:50.823000+00:00,80.066,19.388,39.749,20.929,314.0,307.0,248.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064, 2064]",False,SOFT,16.0
1273,9869,55,18,2025-11-09T17:28:10.809000+00:00,94.423,39.71,37.838,16.875,,301.0,249.0,"[2064, 2064, 2064, 2064, 2064, 2064, 2048]","[2049, 2048, 2048, 2049, 2049, 2049, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048]",True,MEDIUM,0.0
1273,9869,55,19,2025-11-09T17:29:45.250000+00:00,73.683,18.856,38.139,16.688,305.0,311.0,250.0,"[2048, 2048, 2049, 2051, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2049]",False,MEDIUM,1.0
1273,9869,55,20,2025-11-09T17:30:59.076000+00:00,74.472,18.917,38.794,16.761,335.0,307.0,247.0,"[2049, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,2.0
1273,9869,55,21,2025-11-09T17:32:13.423000+00:00,74.459,18.873,38.534,17.052,317.0,326.0,249.0,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,3.0
1273,9869,55,22,2025-11-09T17:33:27.903000+00:00,74.59,18.933,38.927,16.73,314.0,315.0,247.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2051, 2051, 2051]",False,MEDIUM,4.0
1273,9869,55,23,2025-11-09T17:34:42.453000+00:00,74.795,18.821,38.889,17.085,334.0,326.0,249.0,"[2051, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,5.0
1273,9869,55,24,2025-11-09T17:35:57.153000+00:00,75.033,19.132,38.808,17.093,307.0,310.0,250.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,6.0
1273,9869,55,25,2025-11-09T17:37:12.438000+00:00,74.902,18.965,38.776,17.161,310.0,312.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,7.0
1273,9869,55,26,2025-11-09T17:38:27.104000+00:00,75.153,19.056,38.846,17.251,,309.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,8.0
1273,9869,55,27,2025-11-09T17:39:42.332000+00:00,75.16,19.205,38.789,17.166,,311.0,249.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,9.0
1273,9869,55,28,2025-11-09T17:40:57.555000+00:00,75.416,19.073,39.126,17.217,311.0,312.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,10.0
1273,9869,55,29,2025-11-09T17:42:13.012000+00:00,75.179,19.052,38.925,17.202,314.0,313.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,11.0
1273,9869,55,30,2025-11-09T17:43:28.082000+00:00,75.281,19.064,39.032,17.185,313.0,,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,12.0
1273,9869,55,31,2025-11-09T17:44:43.382000+00:00,75.114,19.024,38.955,17.135,311.0,,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,13.0
1273,9869,55,32,2025-11-09T17:45:58.847000+00:00,75.423,19.034,39.168,17.221,310.0,312.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,14.0
1273,9869,55,33,2025-11-09T17:47:14.023000+00:00,75.272,19.072,39.007,17.193,311.0,309.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,15.0
1273,9869,55,34,2025-11-09T17:48:29.310000+00:00,75.37,19.063,39.126,17.181,310.0,311.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,16.0
1273,9869,55,35,2025-11-09T17:49:44.655000+00:00,75.461,19.191,39.104,17.166,,312.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,17.0
1273,9869,55,36,2025-11-09T17:51:00.322000+00:00,75.608,19.329,39.122,17.157,294.0,325.0,249.0,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,18.0
1273,9869,55,37,2025-11-09T17:52:15.675000+00:00,75.265,19.113,39.021,17.131,313.0,311.0,250.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,19.0
1273,9869,55,38,2025-11-09T17:53:30.841000+00:00,74.541,19.056,39.146,16.768,314.0,309.0,235.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048]",False,MEDIUM,20.0
1273,9869,55,42,2025-11-09T17:58:48.764000+00:00,74.203,19.098,38.377,16.728,310.0,317.0,255.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,4.0
1273,9869,55,43,2025-11-09T18:00:02.819000+00:00,73.981,18.744,38.519,16.718,327.0,321.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",False,,5.0
1273,9869,55,44,2025-11-09T18:01:16.727000+00:00,74.231,18.882,38.581,16.768,329.0,319.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,6.0
1273,9869,55,45,2025-11-09T18:02:31.013000+00:00,74.238,18.773,38.657,16.808,322.0,323.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,7.0
1273,9869,55,46,2025-11-09T18:03:45.276000+00:00,74.007,18.87,38.413,16.724,327.0,327.0,255.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,8.0
1273,9869,55,47,2025-11-09T18:04:59.264000+00:00,74.316,18.719,38.708,16.889,326.0,331.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,9.0
1273,9869,55,48,2025-11-09T18:06:13.630000+00:00,74.656,19.015,38.862,16.779,323.0,329.0,251.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,10.0
1273,9869,55,49,2025-11-09T18:07:28.197000+00:00,74.926,18.788,39.355,16.783,328.0,330.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",False,,11.0
1273,9869,55,50,2025-11-09T18:08:43.281000+00:00,75.026,19.017,39.08,16.929,325.0,322.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,12.0
1273,9869,55,51,2025-11-09T18:09:58.238000+00:00,74.675,18.853,38.997,16.825,326.0,328.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,13.0
1273,9869,55,52,2025-11-09T18:11:12.905000+00:00,75.43,18.812,39.638,16.98,330.0,330.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,14.0
1273,9869,55,53,2025-11-09T18:12:28.415000+00:00,75.318,19.122,39.231,16.965,331.0,326.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,15.0
1273,9869,55,54,2025-11-09T18:13:43.701000+00:00,75.529,18.94,39.597,16.992,328.0,327.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,16.0
1273,9869,55,55,2025-11-09T18:14:59.191000+00:00,74.573,18.824,38.643,17.106,330.0,308.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,17.0
1273,9869,55,56,2025-11-09T18:16:13.835000+00:00,74.332,18.865,38.474,16.993,306.0,310.0,252.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,18.0
1273,9869,55,57,2025-11-09T18:17:28.004000+00:00,74.504,18.983,38.411,17.11,309.0,312.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,19.0
1273,9869,55,58,2025-11-09T18:18:42.595000+00:00,74.57,18.935,38.603,17.032,311.0,311.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,20.0
1273,9869,55,59,2025-11-09T18:19:57.251000+00:00,74.489,18.971,38.375,17.143,308.0,309.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,21.0
1273,9869,55,60,2025-11-09T18:21:11.694000+00:00,74.491,18.924,38.534,17.033,311.0,312.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,22.0
1273,9869,55,61,2025-11-09T18:22:26.118000+00:00,74.419,18.869,38.529,17.021,309.0,311.0,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,23.0
1273,9869,55,62,2025-11-09T18:23:40.639000+00:00,74.308,18.916,38.415,16.977,311.0,313.0,255.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,24.0
1273,9869,55,63,2025-11-09T18:24:54.945000+00:00,74.679,19.033,38.522,17.124,,310.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,25.0
1273,9869,55,64,2025-11-09T18:26:09.611000+00:00,74.416,18.856,38.52,17.04,310.0,313.0,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,26.0
1273,9869,55,65,2025-11-09T18:27:23.916000+00:00,74.711,18.926,38.751,17.034,,312.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,27.0
1273,9869,55,66,2025-11-09T18:28:38.719000+00:00,74.808,18.939,38.722,17.147,315.0,,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,28.0
1273,9869,55,67,2025-11-09T18:29:53.551000+00:00,76.888,19.585,40.28,17.023,313.0,332.0,255.0,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,29.0
1273,9869,55,68,2025-11-09T18:31:10.363000+00:00,75.118,19.075,38.958,17.085,312.0,310.0,248.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,30.0
1273,9869,55,69,2025-11-09T18:32:25.539000+00:00,75.287,19.305,38.922,17.06,311.0,314.0,255.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,,31.0
1273,9869,55,70,2025-11-09T18:33:40.865000+00:00,75.045,19.126,38.855,17.064,314.0,316.0,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]",False,,32.0
1273,9869,55,71,2025-11-09T18:34:55.898000+00:00,75.692,19.024,39.818,16.85,317.0,,252.0,"[None, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",False,,33.0
1273,9869,63,2,2025-11-09T17:04:36.645000+00:00,109.497,19.697,68.102,21.698,309.0,312.0,222.0,"[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,5.0
1273,9869,63,3,2025-11-09T17:06:26.146000+00:00,112.274,24.688,62.825,24.761,278.0,272.0,208.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,6.0
1273,9869,63,4,2025-11-09T17:08:18.414000+00:00,109.183,26.868,59.199,23.116,235.0,255.0,220.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,7.0
1273,9869,63,5,2025-11-09T17:10:07.632000+00:00,115.996,29.067,55.784,31.145,190.0,267.0,154.0,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,8.0
1273,9869,63,6,2025-11-09T17:12:03.688000+00:00,77.565,20.56,40.006,16.999,286.0,315.0,256.0,"[None, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,9.0
1273,9869,63,7,2025-11-09T17:13:21.208000+00:00,102.478,26.836,50.754,24.888,305.0,185.0,210.0,"[None, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,10.0
1273,9869,63,8,2025-11-09T17:15:03.663000+00:00,100.199,27.126,51.94,21.133,201.0,220.0,216.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,11.0
1273,9869,63,9,2025-11-09T17:16:43.954000+00:00,74.483,19.565,38.019,16.899,304.0,320.0,246.0,"[None, 2048, 2049, 2048, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2048, 2048]",False,MEDIUM,12.0
1273,9869,63,10,2025-11-09T17:17:58.250000+00:00,74.119,19.008,38.312,16.799,307.0,323.0,257.0,"[None, 2049, 2048, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2049, 2049]",False,MEDIUM,13.0
1273,9869,63,11,2025-11-09T17:19:12.434000+00:00,74.365,19.06,38.446,16.859,319.0,314.0,259.0,"[2049, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049]",False,MEDIUM,14.0
1273,9869,63,12,2025-11-09T17:20:26.851000+00:00,74.832,19.13,38.645,17.057,321.0,319.0,254.0,"[None, 2049, 2048, 2048, 2051, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,15.0
1273,9869,63,13,2025-11-09T17:21:41.631000+00:00,75.252,19.223,38.928,17.101,300.0,308.0,253.0,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,16.0
1273,9869,63,14,2025-11-09T17:22:56.924000+00:00,75.022,19.153,38.73,17.139,311.0,309.0,254.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,17.0
1273,9869,63,15,2025-11-09T17:24:12.048000+00:00,75.225,19.161,38.884,17.18,312.0,311.0,249.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,18.0
1273,9869,63,16,2025-11-09T17:25:27.228000+00:00,75.337,19.243,38.909,17.185,308.0,,253.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,19.0
1273,9869,63,17,2025-11-09T17:26:42.491000+00:00,75.495,19.257,39.013,17.225,307.0,312.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,20.0
1273,9869,63,18,2025-11-09T17:27:57.968000+00:00,75.149,19.284,38.677,17.188,309.0,311.0,257.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,21.0
1273,9869,63,19,2025-11-09T17:29:13.087000+00:00,75.182,19.176,38.799,17.207,312.0,313.0,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,22.0
1273,9869,63,20,2025-11-09T17:30:28.333000+00:00,75.216,19.134,38.861,17.221,309.0,312.0,254.0,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,23.0
1273,9869,63,21,2025-11-09T17:31:43.544000+00:00,75.293,19.161,38.992,17.14,,313.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",False,MEDIUM,24.0
1273,9869,63,22,2025-11-09T17:32:58.690000+00:00,75.435,19.234,38.955,17.246,310.0,311.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,25.0
1273,9869,63,23,2025-11-09T17:34:14.254000+00:00,75.325,19.225,38.951,17.149,309.0,,256.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,26.0
1273,9869,63,24,2025-11-09T17:35:29.653000+00:00,75.319,19.137,38.935,17.247,311.0,312.0,254.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,27.0
1273,9869,63,25,2025-11-09T17:36:44.993000+00:00,75.414,19.196,38.909,17.309,309.0,310.0,255.0,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",False,MEDIUM,28.0
